date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,month_sin,month_cos,Usage_kWh_lag_1,Usage_kWh_lag_2,Usage_kWh_lag_4,Usage_kWh_lag_96,Usage_kWh_diff_1,Usage_kWh_rolling_mean_4,Usage_kWh_rolling_std_4,Usage_kWh_rolling_min_4,Usage_kWh_rolling_max_4,Usage_kWh_rolling_mean_96,Usage_kWh_rolling_std_96,Usage_kWh_rolling_min_96,Usage_kWh_rolling_max_96,Usage_kWh_ewma_4
2018-02-07 04:00:00,5.98,5.4,0.0,0.0,74.22,100.0,14400,Weekday,Wednesday,Light_Load,4,7,2,2,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,5.9,5.94,5.98,6.3,0.08000000000000007,5.930000000000008,0.038297084883694155,5.9,5.98,48.108020833333335,39.41343486199355,4.32,131.65,6.0817914327855025
2018-02-07 04:15:00,5.94,5.72,0.0,0.0,72.03,100.0,15300,Weekday,Wednesday,Light_Load,4,7,2,2,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,5.98,5.9,5.9,6.34,-0.040000000000000036,5.930000000000008,0.038297084883694155,5.9,5.98,48.104687500000004,39.41702130200052,4.32,131.65,6.041074859671301
2018-02-07 04:30:00,5.94,5.33,0.0,0.0,74.43,100.0,16200,Weekday,Wednesday,Light_Load,4,7,2,2,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,5.94,5.98,5.94,5.29,0.0,5.940000000000007,0.03265986390945407,5.9,5.98,48.10052083333333,39.42150349264484,4.32,131.65,6.000644915802781
2018-02-07 04:45:00,5.94,5.44,0.0,0.0,73.75,100.0,17100,Weekday,Wednesday,Light_Load,4,7,2,2,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,5.94,5.94,5.9,4.39,0.0,5.9400000000000075,0.03265986390945407,5.9,5.98,48.10729166666667,39.41412831057476,4.32,131.65,5.976386949481668
2018-02-07 05:00:00,5.22,5.33,0.0,0.0,69.97,100.0,18000,Weekday,Wednesday,Light_Load,5,7,2,2,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,5.94,5.94,5.98,4.39,-0.7200000000000006,5.950000000000007,0.020000001097814638,5.94,5.98,48.123437499999994,39.396344656195346,4.32,131.65,5.961832169689002
2018-02-07 05:15:00,4.82,5.47,0.0,0.0,66.11,100.0,18900,Weekday,Wednesday,Light_Load,5,7,2,2,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,5.22,5.94,5.94,4.46,-0.39999999999999947,5.760000000000007,0.3600000000611166,5.22,5.94,48.132083333333334,39.386735889574325,4.32,131.65,5.665099301813401
2018-02-07 05:30:00,4.0,3.74,0.0,0.0,73.04,100.0,19800,Weekday,Wednesday,Light_Load,5,7,2,2,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,4.82,5.22,5.94,4.43,-0.8200000000000003,5.4800000000000075,0.5556977596177063,4.82,5.94,48.13583333333333,39.38255102979021,4.32,131.65,5.32705958108804
2018-02-07 05:45:00,4.0,3.64,0.0,0.0,73.96,100.0,20700,Weekday,Wednesday,Light_Load,5,7,2,2,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,4.0,4.82,5.94,4.43,0.0,4.995000000000007,0.8091765361841857,4.0,5.94,48.13135416666666,39.3875983586549,4.0,131.65,4.796235748652824
2018-02-07 06:00:00,4.0,3.67,0.0,0.0,73.68,100.0,21600,Weekday,Wednesday,Light_Load,6,7,2,2,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,4.0,4.0,5.22,4.39,0.0,4.510000000000007,0.6111191919022579,4.0,5.22,48.12687499999999,39.392644526144124,4.0,131.65,4.4777414491916945
2018-02-07 06:15:00,4.0,3.67,0.0,0.0,73.68,100.0,22500,Weekday,Wednesday,Light_Load,6,7,2,2,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,4.0,4.0,4.82,4.39,0.0,4.205000000000007,0.41000000005457077,4.0,4.82,48.1228125,39.39722236276703,4.0,131.65,4.286644869515017
2018-02-07 06:30:00,4.07,3.89,0.0,0.0,72.29,100.0,23400,Weekday,Wednesday,Light_Load,6,7,2,2,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,4.0,4.0,4.0,5.22,0.07000000000000028,4.0,0.0,4.0,4.0,48.11875,39.40179924425033,4.0,131.65,4.17198692170901
2018-02-07 06:45:00,4.32,4.39,0.0,0.0,70.14,100.0,24300,Weekday,Wednesday,Light_Load,6,7,2,2,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,4.07,4.0,4.0,5.08,0.25,4.017500000000007,0.03500000064053691,4.0,4.07,48.10677083333332,39.415151414673794,4.0,131.65,4.131192153025406
2018-02-07 07:00:00,4.75,5.29,0.0,0.0,66.81,100.0,25200,Weekday,Wednesday,Light_Load,7,7,2,2,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,4.32,4.07,4.0,4.32,0.4299999999999997,4.097500000000007,0.151959424556248,4.0,4.32,48.09885416666666,39.4239597965712,4.0,131.65,4.206715291815244
2018-02-07 07:15:00,4.5,4.43,0.0,0.0,71.26,100.0,26100,Weekday,Wednesday,Light_Load,7,7,2,2,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,4.75,4.32,4.0,4.32,-0.25,4.285000000000007,0.3390673483415591,4.0,4.75,48.10333333333333,39.41895759968303,4.0,131.65,4.424029175089147
2018-02-07 07:30:00,6.08,5.58,0.0,0.0,73.68,100.0,27000,Weekday,Wednesday,Light_Load,7,7,2,2,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,4.5,4.75,4.07,6.37,1.58,4.410000000000007,0.28717010065693865,4.07,4.75,48.10520833333334,39.41685730694591,4.0,131.65,4.454417505053488
2018-02-07 07:45:00,7.78,5.87,0.0,0.0,79.83,100.0,27900,Weekday,Wednesday,Light_Load,7,7,2,2,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,6.08,4.5,4.32,8.14,1.7000000000000002,4.912500000000008,0.798054927126621,4.32,6.08,48.10218750000001,39.420100461916974,4.0,131.65,5.104650503032094
2018-02-07 08:00:00,7.88,5.15,0.0,0.0,83.71,100.0,28800,Weekday,Wednesday,Light_Load,8,7,2,2,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,7.78,6.08,4.75,8.5,0.09999999999999964,5.777500000000007,1.5043575594620662,4.5,7.78,48.098437499999996,39.4239589810995,4.0,131.65,6.174790301819256
2018-02-07 08:15:00,43.99,30.92,0.0,0.02,81.81,100.0,29700,Weekday,Wednesday,Light_Load,8,7,2,2,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,7.88,7.78,4.5,43.38,36.11,6.560000000000008,1.6025812512039102,4.5,7.88,48.09197916666667,39.430564410440184,4.0,131.65,6.856874181091554
2018-02-07 08:30:00,62.71,46.98,0.0,0.03,80.03,100.0,30600,Weekday,Wednesday,Light_Load,8,7,2,2,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,43.99,7.88,6.08,93.02,18.72,16.432500000000008,18.390224531891185,6.08,43.99,48.09833333333333,39.42984623397716,4.0,131.65,21.710124508654932
2018-02-07 08:45:00,64.3,48.92,0.0,0.03,79.59,100.0,31500,Weekday,Wednesday,Light_Load,8,7,2,2,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,62.71,43.99,7.78,102.56,1.5899999999999963,30.59000000000001,27.36965838296182,7.78,62.71,47.782604166666665,39.186959223023734,4.0,131.65,38.110074705192964
2018-02-07 09:00:00,82.62,41.47,0.0,0.04,89.37,100.0,32400,Weekday,Wednesday,Light_Load,9,7,2,2,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,64.3,62.71,7.88,126.79,18.320000000000007,44.720000000000006,26.234423950222833,7.88,64.3,47.3840625,38.816803403684055,4.0,131.65,48.58604482311578
2018-02-07 09:15:00,79.6,30.56,0.0,0.04,93.36,100.0,33300,Weekday,Wednesday,Medium_Load,9,7,2,2,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,82.62,64.3,43.99,109.22,-3.0200000000000102,63.40500000000001,15.784406862470831,43.99,82.62,46.92395833333333,38.121225900627344,4.0,131.65,62.199626893869464
2018-02-07 09:30:00,61.02,16.78,0.0,0.03,96.42,100.0,34200,Weekday,Wednesday,Medium_Load,9,7,2,2,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,79.6,82.62,62.71,96.41,-18.57999999999999,72.3075,10.259309187270453,62.71,82.62,46.61541666666667,37.729568884968835,4.0,131.65,69.15977613632168
2018-02-07 09:45:00,64.69,20.56,0.0,0.03,95.3,100.0,35100,Weekday,Wednesday,Medium_Load,9,7,2,2,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,61.02,79.6,64.3,125.24,3.6699999999999946,71.885,10.806508841126512,61.02,82.62,46.24677083333333,37.40945280188415,4.0,131.65,65.90386568179301
2018-02-07 10:00:00,66.17,22.14,0.0,0.03,94.83,100.0,36000,Weekday,Wednesday,Medium_Load,10,7,2,2,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,64.69,61.02,82.62,120.64,1.480000000000004,71.98250000000002,10.716648652136797,61.02,82.62,45.61604166666667,36.564494123157914,4.0,131.65,65.4183194090758
2018-02-07 10:15:00,69.34,27.04,0.0,0.03,93.17,100.0,36900,Weekday,Wednesday,Maximum_Load,10,7,2,2,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,66.17,64.69,79.6,102.53,3.1700000000000017,67.87,8.114139921561657,61.02,79.6,45.04864583333333,35.8027309637507,4.0,131.65,65.71899164544548
2018-02-07 10:30:00,68.08,25.16,0.0,0.03,93.8,100.0,37800,Weekday,Wednesday,Maximum_Load,10,7,2,2,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,69.34,66.17,61.02,117.79,-1.2600000000000051,65.305,3.452964909564223,61.02,69.34,44.70291666666666,35.399801632410714,4.0,131.65,67.1673949872673
2018-02-07 10:45:00,70.67,27.54,0.0,0.03,93.17,100.0,38700,Weekday,Wednesday,Maximum_Load,10,7,2,2,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,68.08,69.34,64.69,102.71,2.5900000000000034,67.07000000000001,2.0532413399340954,64.69,69.34,44.18510416666667,34.67562341092653,4.0,131.65,67.53243699236037
2018-02-07 11:00:00,78.16,35.42,0.0,0.04,91.08,100.0,39600,Weekday,Wednesday,Maximum_Load,11,7,2,2,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,70.67,68.08,66.17,111.92,7.489999999999995,68.56500000000001,1.9151066114832815,66.17,70.67,43.85135416666666,34.258073888763434,4.0,131.65,68.78746219541623
2018-02-07 11:15:00,81.4,56.16,0.0,0.04,82.31,100.0,40500,Weekday,Wednesday,Maximum_Load,11,7,2,2,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,78.16,70.67,69.34,119.92,3.240000000000009,71.5625,4.523673838818645,68.08,78.16,43.4996875,33.72104682314409,4.0,131.65,72.53647731724973
2018-02-07 11:30:00,75.2,51.59,0.0,0.03,82.46,100.0,41400,Weekday,Wednesday,Maximum_Load,11,7,2,2,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,81.4,78.16,68.08,117.94,-6.200000000000003,74.57750000000001,6.241444143786829,68.08,81.4,43.098437499999996,33.02411690769167,4.0,131.65,76.08188639034984
2018-02-07 11:45:00,71.96,49.68,0.0,0.03,82.29,100.0,42300,Weekday,Wednesday,Maximum_Load,11,7,2,2,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,75.2,81.4,70.67,131.65,-3.240000000000009,76.35750000000002,4.559359421381846,70.67,81.4,42.65322916666667,32.28434375309453,4.0,131.65,75.72913183420991
2018-02-07 12:00:00,65.09,40.0,0.0,0.03,85.2,100.0,43200,Weekday,Wednesday,Maximum_Load,12,7,2,2,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,71.96,75.2,78.16,124.42,-6.86999999999999,76.68,4.03887773191307,71.96,81.4,42.03145833333333,31.105565417721177,4.0,127.19,74.22147910052594
2018-02-07 12:15:00,15.62,3.67,18.83,0.01,97.35,63.85,44100,Weekday,Wednesday,Medium_Load,12,7,2,2,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,65.09,71.96,81.4,21.1,-49.470000000000006,73.41250000000001,6.791393450538066,65.09,81.4,41.4134375,30.021921177984193,4.0,127.19,70.56888746031557
2018-02-07 12:30:00,9.04,0.0,26.1,0.0,100.0,32.73,45000,Weekday,Wednesday,Medium_Load,12,7,2,2,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,15.62,65.09,75.2,9.29,-6.58,56.9675,27.88541957726328,15.62,75.2,41.35635416666667,30.066128734745497,4.0,127.19,48.589332476189334
2018-02-07 12:45:00,9.07,0.0,25.96,0.0,100.0,32.98,45900,Weekday,Wednesday,Medium_Load,12,7,2,2,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,9.04,15.62,71.96,8.53,0.030000000000001137,40.42750000000001,32.675804886796975,9.04,71.96,41.35375,30.068946080982673,4.0,127.19,32.7695994857136
2018-02-07 13:00:00,9.54,0.0,25.81,0.0,100.0,34.67,46800,Weekday,Wednesday,Medium_Load,13,7,2,2,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,9.07,9.04,65.09,8.24,0.46999999999999886,24.70500000000001,27.10062053410152,9.04,65.09,41.359375,30.062790983382047,4.0,127.19,23.28975969142816
2018-02-07 13:15:00,58.97,26.68,5.08,0.03,91.11,99.63,47700,Weekday,Wednesday,Medium_Load,13,7,2,2,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,9.54,9.07,15.62,72.14,49.43,10.817500000000006,3.209842934896342,9.04,15.62,41.37291666666666,30.048004607247776,4.0,127.19,17.789855814856896
2018-02-07 13:30:00,79.63,41.26,0.0,0.04,88.79,100.0,48600,Weekday,Wednesday,Medium_Load,13,7,2,2,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,58.97,9.54,9.04,127.19,20.659999999999997,21.65500000000001,24.87772028676863,9.04,58.97,41.235729166666665,29.935910902592774,4.0,127.19,34.26191348891414
2018-02-07 13:45:00,74.09,33.73,0.0,0.03,91.01,100.0,49500,Weekday,Wednesday,Medium_Load,13,7,2,2,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,79.63,58.97,9.07,125.57,-5.539999999999992,39.30250000000001,35.6507516283555,9.07,79.63,40.740312499999995,28.87313515338292,4.0,125.57,52.409148093348485
2018-02-07 14:00:00,67.93,26.28,0.0,0.03,93.26,100.0,50400,Weekday,Wednesday,Medium_Load,14,7,2,2,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,74.09,79.63,9.54,93.53,-6.159999999999997,55.557500000000005,31.896678379835816,9.54,79.63,40.2040625,27.736736672094196,4.0,93.53,61.08148885600909
2018-02-07 14:15:00,63.4,19.22,0.0,0.03,95.7,100.0,51300,Weekday,Wednesday,Medium_Load,14,7,2,2,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,67.93,74.09,58.97,58.68,-4.530000000000008,70.15500000000002,8.85653619274185,58.97,79.63,39.93739583333333,27.338861611258633,4.0,92.77,63.82089331360545
2018-02-07 14:30:00,77.04,29.09,0.0,0.04,93.55,100.0,52200,Weekday,Wednesday,Medium_Load,14,7,2,2,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,63.4,67.93,79.63,79.56,13.640000000000008,71.26250000000002,7.093054701608645,63.4,79.63,39.9865625,27.377140899821402,4.0,92.77,63.65253598816327
2018-02-07 14:45:00,77.04,27.79,0.0,0.04,94.07,100.0,53100,Weekday,Wednesday,Medium_Load,14,7,2,2,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,77.04,63.4,74.09,69.3,0.0,70.61500000000001,6.127035716125664,63.4,77.04,39.9603125,27.33998022765697,4.0,92.77,69.00752159289797
2018-02-07 15:00:00,68.36,19.48,0.0,0.03,96.17,100.0,54000,Weekday,Wednesday,Medium_Load,15,7,2,2,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,77.04,77.04,67.93,75.13,-8.680000000000007,71.35250000000002,6.822782301476864,63.4,77.04,40.0409375,27.438647583601764,4.0,92.77,72.22051295573878
2018-02-07 15:15:00,71.28,25.56,0.0,0.03,94.13,100.0,54900,Weekday,Wednesday,Medium_Load,15,7,2,2,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,68.36,77.04,63.4,67.57,2.9200000000000017,71.46000000000001,6.753922317193117,63.4,77.04,39.970416666666665,27.356090591605557,4.0,92.77,70.67630777344327
2018-02-07 15:30:00,72.18,22.14,0.0,0.03,95.6,100.0,55800,Weekday,Wednesday,Medium_Load,15,7,2,2,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,71.28,68.36,77.04,50.69,0.9000000000000057,73.43,4.335573779791063,68.36,77.04,40.009062500000006,27.39807915196054,4.0,92.77,70.91778466406596
2018-02-07 15:45:00,59.22,13.9,0.0,0.03,97.35,100.0,56700,Weekday,Wednesday,Medium_Load,15,7,2,2,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,72.18,71.28,77.04,54.54,-12.960000000000008,72.21500000000002,3.606341636619057,68.36,77.04,40.23291666666667,27.573495394048315,4.0,92.77,71.42267079843958
2018-02-07 16:00:00,53.53,11.16,0.0,0.02,97.9,100.0,57600,Weekday,Wednesday,Medium_Load,16,7,2,2,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,59.22,72.18,68.36,61.52,-5.689999999999998,67.76000000000002,5.9222293099823355,59.22,72.18,40.281666666666666,27.603177760108164,4.0,92.77,66.54160247906376
2018-02-07 16:15:00,53.6,8.78,0.0,0.02,98.68,100.0,58500,Weekday,Wednesday,Medium_Load,16,7,2,2,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,53.53,59.22,71.28,74.56,0.07000000000000028,64.05250000000001,9.171860498285781,53.53,72.18,40.198437500000004,27.550461198857025,4.0,92.77,61.33696148743826
2018-02-07 16:30:00,72.97,22.86,0.0,0.03,95.43,100.0,59400,Weekday,Wednesday,Medium_Load,16,7,2,2,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,53.6,53.53,72.18,70.02,19.369999999999997,59.632500000000014,8.77954962778178,53.53,72.18,39.98010416666666,27.357662315290128,4.0,92.77,58.24217689246295
2018-02-07 16:45:00,56.3,12.06,0.0,0.03,97.78,100.0,60300,Weekday,Wednesday,Medium_Load,16,7,2,2,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,72.97,53.6,59.22,68.33,-16.67,59.83000000000001,9.156684261602726,53.53,72.97,40.01083333333333,27.393392890167462,4.0,92.77,64.13330613547777
2018-02-07 17:00:00,70.02,21.92,0.0,0.03,95.43,100.0,61200,Weekday,Wednesday,Medium_Load,17,7,2,2,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,56.3,72.97,53.53,53.96,13.719999999999999,59.10000000000001,9.336162666392974,53.53,72.97,39.88552083333333,27.289801791715707,4.0,92.77,60.999983681286665
2018-02-07 17:15:00,66.42,21.49,0.0,0.03,95.14,100.0,62100,Weekday,Wednesday,Maximum_Load,17,7,2,2,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,70.02,56.3,53.6,59.15,-3.5999999999999943,63.22250000000001,9.6907735329375,53.6,72.97,40.052812499999995,27.425875400436222,4.0,92.77,64.607990208772
2018-02-07 17:30:00,51.16,5.04,0.36,0.02,99.52,100.0,63000,Weekday,Wednesday,Maximum_Load,17,7,2,2,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,66.42,70.02,72.97,65.48,-15.260000000000005,66.42750000000001,7.2635316249522175,56.3,72.97,40.12854166666667,27.489126347058598,4.0,92.77,65.33279412526319
2018-02-07 17:45:00,50.26,3.71,0.04,0.02,99.73,100.0,63900,Weekday,Wednesday,Maximum_Load,17,7,2,2,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,51.16,66.42,56.3,82.4,-0.8999999999999986,60.97500000000001,8.749283780212105,51.16,70.02,39.979375,27.38878121507706,4.0,92.77,59.663676475157914
2018-02-07 18:00:00,45.5,1.58,1.48,0.02,99.94,99.95,64800,Weekday,Wednesday,Maximum_Load,18,7,2,2,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,50.26,51.16,70.02,81.32,-4.759999999999998,59.46500000000001,10.222281219637315,50.26,70.02,39.64458333333334,27.05923883150338,4.0,92.77,55.902205885094745
2018-02-07 18:15:00,39.96,13.03,0.36,0.02,95.07,100.0,65700,Weekday,Wednesday,Maximum_Load,18,7,2,2,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,45.5,50.26,66.42,92.77,-5.539999999999999,53.335000000000015,9.069926497314347,45.5,66.42,39.271458333333335,26.72339971986552,4.0,92.77,51.74132353105685
2018-02-07 18:30:00,44.1,18.58,0.0,0.02,92.15,100.0,66600,Weekday,Wednesday,Maximum_Load,18,7,2,2,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,39.96,45.5,51.16,45.14,4.140000000000001,46.72000000000001,5.145587106121788,39.96,51.16,38.721354166666664,26.147886686057795,4.0,82.62,47.02879411863411
2018-02-07 18:45:00,39.42,4.07,3.38,0.02,99.47,99.63,67500,Weekday,Wednesday,Maximum_Load,18,7,2,2,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,44.1,39.96,50.26,37.33,-4.68,44.95500000000001,4.247395280249689,39.96,50.26,38.710520833333334,26.14541470797856,4.0,82.62,45.85727647118047
2018-02-07 19:00:00,36.68,0.0,5.4,0.02,100.0,98.93,68400,Weekday,Wednesday,Maximum_Load,19,7,2,2,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,39.42,44.1,45.5,38.77,-2.740000000000002,42.24500000000001,3.0131876808492173,39.42,45.5,38.73229166666667,26.145123223599114,4.0,82.62,43.28236588270828
2018-02-07 19:15:00,39.92,1.08,2.45,0.02,99.96,99.81,69300,Weekday,Wednesday,Maximum_Load,19,7,2,2,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,36.68,39.42,39.96,43.63,3.240000000000002,40.04000000000001,3.0639843341672175,36.68,44.1,38.710520833333334,26.14596164328598,4.0,82.62,40.64141952962497
2018-02-07 19:30:00,43.45,1.01,0.43,0.02,99.97,100.0,70200,Weekday,Wednesday,Maximum_Load,19,7,2,2,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,39.92,36.68,44.1,41.54,3.530000000000001,40.030000000000015,3.0643977113546246,36.68,44.1,38.671875,26.14135515000965,4.0,82.62,40.35285171777498
2018-02-07 19:45:00,37.4,0.18,5.22,0.02,100.0,99.04,71100,Weekday,Wednesday,Maximum_Load,19,7,2,2,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,43.45,39.92,39.42,42.19,-6.050000000000004,39.86750000000002,2.7807358138968983,36.68,43.45,38.69177083333333,26.144287692274048,4.0,82.62,41.591711030664996
2018-02-07 20:00:00,42.88,1.08,0.79,0.02,99.97,99.98,72000,Weekday,Wednesday,Maximum_Load,20,7,2,2,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,37.4,43.45,36.68,42.55,5.480000000000004,39.36250000000001,3.05863122981871,36.68,43.45,38.641875,26.142111834819296,4.0,82.62,39.915026618399
2018-02-07 20:15:00,41.15,0.65,2.23,0.02,99.99,99.85,72900,Weekday,Wednesday,Medium_Load,20,7,2,2,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,42.88,37.4,39.92,36.58,-1.730000000000004,40.912500000000016,2.8066988319652775,37.4,43.45,38.645312499999996,26.142652825285534,4.0,82.62,41.1010159710394
2018-02-07 20:30:00,36.61,0.32,5.22,0.02,100.0,99.0,73800,Weekday,Wednesday,Medium_Load,20,7,2,2,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,41.15,42.88,43.45,39.24,-4.539999999999999,41.22000000000001,2.7279907135756853,37.4,43.45,38.69291666666667,26.14301327281239,4.0,82.62,41.12060958262364
2018-02-07 20:45:00,43.52,2.05,0.14,0.02,99.89,100.0,74700,Weekday,Wednesday,Medium_Load,20,7,2,2,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,36.61,41.15,37.4,42.16,6.910000000000004,39.51000000000001,2.994917917632404,36.61,42.88,38.66552083333334,26.143811942480013,4.0,82.62,39.31636574957419
2018-02-07 21:00:00,41.26,1.33,1.08,0.02,99.95,99.97,75600,Weekday,Wednesday,Medium_Load,21,7,2,2,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,43.52,36.61,42.88,38.7,-2.260000000000005,41.04000000000001,3.118386334846152,36.61,43.52,38.6796875,26.14609381927954,4.0,82.62,40.99781944974451
2018-02-07 21:15:00,37.12,0.04,4.28,0.02,100.0,99.34,76500,Weekday,Wednesday,Medium_Load,21,7,2,2,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,41.26,43.52,41.15,42.3,-4.140000000000001,40.63500000000001,2.897107753148874,36.61,43.52,38.706354166666664,26.147420205635516,4.0,82.62,41.102691669846706
2018-02-07 21:30:00,39.6,1.4,2.16,0.02,99.94,99.85,77400,Weekday,Wednesday,Medium_Load,21,7,2,2,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,37.12,41.26,36.61,41.22,2.480000000000004,39.62750000000001,3.3271346531245554,36.61,43.52,38.65239583333333,26.145270911613352,4.0,82.62,39.50961500190802
2018-02-07 21:45:00,41.54,1.3,1.51,0.02,99.95,99.93,78300,Weekday,Wednesday,Medium_Load,21,7,2,2,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,39.6,37.12,43.52,40.0,1.9399999999999977,40.375000000000014,2.6999938271575226,37.12,43.52,38.63552083333334,26.14411902753401,4.0,82.62,39.54576900114481
2018-02-07 22:00:00,40.54,1.15,2.63,0.02,99.96,99.79,79200,Weekday,Wednesday,Medium_Load,22,7,2,2,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,41.54,39.6,41.26,42.26,-1.0,39.88000000000001,2.0294498433538215,37.12,41.54,38.651562500000004,26.14543749382308,4.0,82.62,40.34346140068689
2018-02-07 22:15:00,37.84,12.56,2.45,0.02,94.91,99.79,80100,Weekday,Wednesday,Maximum_Load,22,7,2,2,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,40.54,41.54,37.12,37.4,-2.6999999999999957,39.70000000000002,1.8936384730694762,37.12,41.54,38.63364583333333,26.143527975180085,4.0,82.62,40.42207684041213
